ano_publicacao_contrato;numero_processo_formatado;numero_contrato;nome_empresarial_nome_fornecedor;numero_item_pedido;codigo_item_material_servico_numerico;item_material_servico;unnamed_7;unnamed_8;unnamed_9;codigo_elemento_item_despesa;nome_elemento_item_despesa;quantidade_item_pedido;valor_unitario_referencia_item_pedido;valor_total_referencia_item_pedido
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;12;399876;"LINGUICA - ORIGEM: SUINA, TIPO TOSCANA; TIPO: RESFRIADA;";;;;3008;PRODUTOS ALIMENTICIOS;1;22,83;27396,0
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;13;417025;"CORTES DEFUMADOS - ORIGEM: SUINA; CORTES: BACON;";;;;3008;PRODUTOS ALIMENTICIOS;1;39,4433;19721,65
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;14;399868;"LINGUICA - ORIGEM: SUINA,TIPO PAIO; TIPO: RESFRIADA;";;;;3008;PRODUTOS ALIMENTICIOS;1;33,99;13596,0
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;16;297062;"CARNE - ORIGEM: SUINA; CORTE: PERNIL TRASEIRO, EM BIFES; TIPO: RESFRIADO;";;;;3008;PRODUTOS ALIMENTICIOS;1;29,6266;103693,1
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;17;304700;"CARNE - ORIGEM: BOVINA; CORTE: CHA DE DENTRO; TIPO: CONGELADO OU RESFRIADO;";;;;3008;PRODUTOS ALIMENTICIOS;1;49,0333;176519,88
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;18;399850;"LINGUICA - ORIGEM: MISTA; TIPO: BOVINA;";;;;3008;PRODUTOS ALIMENTICIOS;1;26,43;11893,5
2026;2151004 000015/2025;9493572;PRIME INDUSTRIA E COMERCIO DE CARNES LTDA;19;506257;"PEIXE - NOME: FILE DE TILAPIA; TIPO: RESFRIADO;";;;;3008;PRODUTOS ALIMENTICIOS;1;45,81;91620,0
2026;2151004 000015/2025;9493614;NUVEM DISTRIBUIDORA LTDA;1;399981;"PRESUNTO - ORIGEM: CARNE DE PORCO;";;;;3008;PRODUTOS ALIMENTICIOS;1;40,3733;20186,65
2026;2151004 000015/2025;9493614;NUVEM DISTRIBUIDORA LTDA;15;1491318;"SALSICHA - ORIGEM: SUINA/BOVINA/FRANGO; TIPO: HOT DOG;";;;;3008;PRODUTOS ALIMENTICIOS;1;14,9033;5216,15
2026;2151004 000047/2025;9497061;METODO SYSTEM COMERCIO E SERVICOS LTDA;1;80500;PRESTACAO DE SERVICO E OPERACAO DO SISTEMA DE VIDEO MONITORAMENTO,LOCACAO DOS EQUIPAMENTOS,MATERIAIS E SOFTWARES;;;;3971;SERVICOS TECN DE IMPLANTACAO GESTAO E ADM DO SIST DE OBSERV ELETRONICA;1;151140,39;9068423,4
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;36757;INTEGRACAO A REDE GOVERNO;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;41,0;492,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;100064;ASSOCIACAO DE ENDERECO IP A TERMINAL -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;6;204,166666666667;14700,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;2;36757;INTEGRACAO A REDE GOVERNO;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;6;102,5;7380,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;2;100064;ASSOCIACAO DE ENDERECO IP A TERMINAL -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;49,0;588,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;3;34827;CONEXAO DE ALTA DISPONIBILIDADE A INTERNET -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;2;238,5;5724,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;3;83038;GERENCIAMENTO DE NIVEL DE SERVICOS DA REDE IP MULTISSERVICOS;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;5;70,0;4200,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;4;34827;CONEXAO DE ALTA DISPONIBILIDADE A INTERNET -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;5;209,0;12540,0
2026;2161001 000019/2025;9485435;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;4;83038;GERENCIAMENTO DE NIVEL DE SERVICOS DA REDE IP MULTISSERVICOS;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;2;70,0;1680,0
2026;2181003 000060/2025;9493563;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - ECT;1;4995;CONTRATACAO DE SERVICO POSTAL E TELEGRAFICO;;;;3915;SERVICO POSTAL-TELEGRAFICO;1;24183,25;24183,25
2026;2181003 000072/2025;9493154;TTRS SERVICOS S.A.;1;42161;PRESTACAO DE SERVICOS DE GESTAO E AUTOMACAO DE BILHETERIA;;;;3999;OUTROS SERVICOS PESSOA JURIDICA;1;0,01;0,01
2026;2211002 000002/2026;9494594;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;36757;INTEGRACAO A REDE GOVERNO;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;564,0;304560,0
2026;2211002 000002/2026;9494594;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;2;100064;ASSOCIACAO DE ENDERECO IP A TERMINAL -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;49,0;52920,0
2026;2211002 000002/2026;9494594;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;3;69485;SERVICO DE COMUNICACAO CORPORATIVA EXPRESSOMG;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;2,6;202800,0
2026;2211002 000002/2026;9494594;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;4;34827;CONEXAO DE ALTA DISPONIBILIDADE A INTERNET -;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;642,5;154200,0
2026;2211002 000002/2026;9494594;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;5;83038;GERENCIAMENTO DE NIVEL DE SERVICOS DA REDE IP MULTISSERVICOS;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;70,0;33600,0
2026;2241005 000001/2026;9494570;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;147427;GESTAO DA REDE IP MULTISERVICOS  - ENGLOBANDO SEGURANCA, CONEXAO DE ALTA DISPONIBILIDADE E GERENCIAMENTO DA REDE;;;;4005;REDE IP MULTISSERVICOS;1;9228,0;64596,0
2026;2241005 000004/2026;9496637;ACTION IT SERVICOS DE INFORMATICA LTDA;1;139548;ATUALIZACAO COM MIGRACAO DE DADOS , SUPORTE, MANUTENCAO E INTEGRACAO DE SOFTWARE DSPace E TEMA TRES;;;;4006;AQUISICAO DE SOFTWARE;1;53700,0;53700,0
2026;2251003 000001/2026;9496697;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;1;103560;FIREWALL DE APLICACAO DE WEB - WAF ;;;;4003;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;1;54000,0;54000,0
2026;2261032 000004/2025;9478691;ANALITICA LTDA;1;1440829;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: SISTEMA DE FILTRACAO COMPLETO; MATERIA-PRIMA: POLIESTIRENO; CAPACIDADE: 1000ML; ESTERILIZACAO: MATERIAL ESTERIL, DESCARTAVEL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;2;113,745;10919,52
2026;2261032 000004/2025;9478691;ANALITICA LTDA;2;1158139;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: A VACUO, CONTENDO GARRAFA PLASTICA DE ARMAZENAGEM; MATERIA-PRIMA: PLASTICO; CAPACIDADE: VOLUME DE 500 ML; ESTERILIZACAO: COM FILTRO DE 0,22 MM, ESTERIL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;83,85;10062,0
2026;2261032 000004/2025;9478691;ANALITICA LTDA;3;1158139;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: A VACUO, CONTENDO GARRAFA PLASTICA DE ARMAZENAGEM; MATERIA-PRIMA: PLASTICO; CAPACIDADE: VOLUME DE 500 ML; ESTERILIZACAO: COM FILTRO DE 0,22 MM, ESTERIL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;83,85;2012,4
2026;2261032 000004/2025;9478691;ANALITICA LTDA;3;1440829;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: SISTEMA DE FILTRACAO COMPLETO; MATERIA-PRIMA: POLIESTIRENO; CAPACIDADE: 1000ML; ESTERILIZACAO: MATERIAL ESTERIL, DESCARTAVEL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;113,745;38218,32
2026;2261032 000004/2025;9478691;ANALITICA LTDA;3;1736868;"DISPOSITIVO DE FILTRACAO, USO LABORATORIO - IDENTIFICACAO: AMICON ULTRA-4; MEMBRANA: ULTRAFILTRO DE CELULOSE REGENERADA ; CAPACIDADE: 4 ML; REFERENCIA: UFC810096; FINALIDADE: PARA USO EM CENTRIFUGA;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;1409,3333;4227,99
2026;2261032 000004/2025;9478691;ANALITICA LTDA;5;1158139;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: A VACUO, CONTENDO GARRAFA PLASTICA DE ARMAZENAGEM; MATERIA-PRIMA: PLASTICO; CAPACIDADE: VOLUME DE 500 ML; ESTERILIZACAO: COM FILTRO DE 0,22 MM, ESTERIL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;83,85;10062,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;1;1842080;"CAPSULA, USO LABORATORIO - TIPO: FILTRANTE DE FLUIDOS COM ENTRADA EM TC; APLICACAO: FILTRACAO DE FLUIDOS NA FORMULACAO DE MEDICAMENTOS; DIMENSOES: PORO 0,45 MAIS 0,2 MICROMETROS; 0,2 M2;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;9337,0;224088,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;2;1438255;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: STERIFIL PARA MEMBRANAS DE 47MM; MATERIA-PRIMA: POLISSULFONA; CAPACIDADE: FUNIL DE 250 ML; ESTERILIZACAO: AUTOCLAVAVEL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;1340,5;13405,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;2;1842072;"CAPSULA, USO LABORATORIO - TIPO: FILTRANTE DE FLUIDOS COM ENTRADA EM TC; APLICACAO: FILTRACAO DE FLUIDOS NA FORMULACAO DE MEDICAMENTOS; DIMENSOES: PORO 0,45 MAIS 0,2 MICROMETROS; 0,05 M2;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6500,0;156000,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;3;699160;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE PARA FILTRACAO; TIPO: HA ESTER DE CELULOSE; POROSIDADE: 0,45 MICRA; DIAMETRO: 47 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;1794,0;7176,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;4;699160;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE PARA FILTRACAO; TIPO: HA ESTER DE CELULOSE; POROSIDADE: 0,45 MICRA; DIAMETRO: 47 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;1794,0;71760,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;5;511749;"PAPEL FILTRO QUALITATIVO - FINALIDADE: FILTRAGEM DE LIQUIDOS, PARTICULAS ETC; FORMATO: CIRCULAR; MEDIDAS: 9CM; COR: BRANCA; POROSIDADE: -;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;109,0;1090,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;5;1891464;"DISPOSITIVO DE FILTRACAO, USO LABORATORIO - IDENTIFICACAO: CARTUCHO FILTRANTE AR/GAS; MEMBRANA: MEMBRANA HIDROFOBICA PTFE (POLITETRAFLUORETILENO); CAPACIDADE: AREA FILTRANTE 0.2 METROS QUADRADOS; REFERENCIA: EQUIVALENTE FILTRO SARTOFLUOR SARTORIUS 5181507T9B; FINALIDADE: FILTRACAO DE AR/GAS EM TANQUES MOVEIS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;13000,0;130000,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;6;1114077;"CARTUCHO FILTRANTE - MATERIA-PRIMA: NYLON 66 OU PVDF, COM ZETA-POTENCIAL POSITIVO; IDENTIFICACAO: GRAU DE 0,22 MICROMETROS ABSOLUTO; DIMENSOES: 30 POLEGADAS DE ALTURA;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;13110,0;117990,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;6;1891472;"DISPOSITIVO DE FILTRACAO, USO LABORATORIO - IDENTIFICACAO: CARTUCHO FILTRANTE AR/GAS; MEMBRANA: MEMBRANA HIDROFOBICA PTFE (POLITETRAFLUORETILENO); CAPACIDADE: AREA FILTRANTE 0.05 METROS QUADRADOS; REFERENCIA: EQUIVALENTE FILTRO SARTOFLUOR SARTORIUS 5181407T7B; FINALIDADE: FILTRACAO DE AR/GAS EMS TANQUES MOVEIS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6500,0;97500,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;7;663204;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE P/ FILTRACAO SOLUCOES AQUOSAS; ESTERIL; TIPO: ADAPTAVEL EM SERINGA DE 10 A 20ML; POROSIDADE: 0,22 MICRA; EMBALADAS INDIVIDUALMENTE; DIAMETRO: DO FILTRO DE 25MM, C/ AREA DE FILTRACAO DE 3,9 CM2;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;34,68;138720,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;7;1684671;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRACAO; TIPO: CELULOSE REGENERADA ; POROSIDADE: 30 KDA; DIAMETRO: 12,3 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;35,9666;6905,58
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;8;1896210;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE; TIPO: HIDROFILICA MCE - MISTURA ESTERES CELULOSE; POROSIDADE: 0,8 MICRA; DIAMETRO: 47 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;985,6666;1971,33
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;9;1936751;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA ESTERIL; MATERIA-PRIMA: MEMBRANA POLIETERSULFONA (PES); DIMENSAO: 13 MM DE DIAMETRO; PORO: 0,22 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;11,0233;11023,3
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;10;663204;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE P/ FILTRACAO SOLUCOES AQUOSAS; ESTERIL; TIPO: ADAPTAVEL EM SERINGA DE 10 A 20ML; POROSIDADE: 0,22 MICRA; EMBALADAS INDIVIDUALMENTE; DIAMETRO: DO FILTRO DE 25MM, C/ AREA DE FILTRACAO DE 3,9 CM2;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;34,68;6936,0
2026;2261032 000004/2025;9493602;MULTIBIO COMERCIO E REPRESENTACOES LTDA;11;384097;"DISPOSITIVO DE FILTRACAO, USO LABORATORIO - IDENTIFICACAO: CENTRICON 30; MEMBRANA: ULTRACEL YM-30 DE CELULOSE REGENERADA 30.000 NMWL; CAPACIDADE: 2,0ML; REFERENCIA: 4209; FINALIDADE: ANALISE DE PRODUTOS QUE CONTEM PROETINAS ETC;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;41,9166;30179,95
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;1;1432311;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA; MATERIA-PRIMA: MEMBRANA PVDF (DIFLUORETO DE POLIVINILIDENO); DIMENSAO: 13MM; PORO: 0,22 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6,3333;34833,15
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;2;319007;"CARTUCHO FILTRANTE - MATERIA-PRIMA: MEMBRANA HIDROFILICA PLISSADA; IDENTIFICACAO: 0,22 MICROMETROS ABSOLUTO; DIMENSOES: 10 POLEGADAS DE ALTURA;";;;;3024;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;1;4000,0;32000,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;2;1097962;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRACOES DE SOLUCOES AQUOSAS E ORGANICAS; MATERIA-PRIMA: PVDF; DIMENSAO: 25 A 33 MM; PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6,145;12290,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;2;1432311;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA; MATERIA-PRIMA: MEMBRANA PVDF (DIFLUORETO DE POLIVINILIDENO); DIMENSAO: 13MM; PORO: 0,22 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6,3333;31666,5
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;3;537772;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE P/ FILTRACAO DE SOLVENTES ORGANICOS AGUA; TIPO: CELULOSE REGENERADA; POROSIDADE: 0,45 MICROMETROS; DIAMETRO: 47 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;22,3;66900,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;4;539155;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE P/ FILTRACAO SOLVENTES ORGANICOS/AQUOSOS; TIPO: PVDF (DIFLUORETO POLIVINILLIDENO); POROSIDADE: 0,45 MICROMETROS; DIAMETRO: 47 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;853,55;3414,2
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;4;1572318;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: A VACUO; MATERIA-PRIMA: VIDRO BOROSSILICATO E ALUMINIO; CAPACIDADE: COPO/FUNIL: 1000ML; RESERVATORIO: 4000ML; ESTERILIZACAO: AUTOCLAVACAO OU IRRADIACAO GAMMA.;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;5672,9366;5672,93
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;4;1700456;"SISTEMA DE FILTRACAO (CONSUMO) - TIPO: A VACUO; MATERIA-PRIMA: VIDRO BOROSSILICATO; CAPACIDADE: 250 A 300 ML, FRASCO ADAPTAVEL A BASE 1 LITRO; ESTERILIZACAO: NAO AUTOCLAVAVEL;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;2955,0;23640,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;6;1862901;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE MEMBRANA CIRCULAR; MATERIA-PRIMA: POLITETRAFLUORETILENO (PTFE); DIMENSAO: 47 MM DE DIAMETRO; PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;1537,0;6148,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;6;1936760;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA ESTERIL; MATERIA-PRIMA: MEMBRANA POLIETERSULFONA (PES); DIMENSAO: 13 MM DE DIAMETRO; PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;11,5833;11583,3
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;7;1002163;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRACAO DE SOLVENTES ORGANICOS E AGUA; MATERIA-PRIMA: PVDF; DIMENSAO: 30 A 33 MM; PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;6,1766;18529,8
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;8;1737198;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA; MATERIA-PRIMA: MEMBRANA HIDROFILICA DE PVDF; DIMENSAO: DIAMETRO DE 33 MM; PORO: 0,22 MICROMETRO;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;20,04;16032,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;9;703770;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRANTE PARA FILTRACAO; TIPO: FLUOROPORE PTFE (POLITETRAFLUOROETILENO); POROSIDADE: 0,22 MICROMETROS; DIAMETRO: 13 MM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;835,0;100200,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;9;1285734;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA; MATERIA-PRIMA: MEMBRANA POLITETRAFLUORETILENO (PTFE) ESTERIL; DIMENSAO: 13MM; PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;9,1766;5505,96
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;10;1285726;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRO DE SERINGA; MATERIA-PRIMA: MEMBRANA POLITETRAFLUORETILENO (PTFE) ESTERIL; DIMENSAO: 13MM; PORO: 0,22 µM;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;13,745;2749,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;12;385808;"MEMBRANA USO LABORATORIO - APLICACAO: FILTRACAO PARA ESTERILIZACAO DE SOLUCOES AQUOSAS; TIPO: ESTERIL; POLIETERSULFONA(PES), ADAP.SERINGA 1A10ML; POROSIDADE: 0,22 MICROMETROS; DIAMETRO: DO FILTRO DE 33MM, C/AREA DE FILTRACAO DE 6,0 CM2;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;20,04;2004,0
2026;2261032 000004/2025;9493603;SAINT VALLEN BIOTECNOLOGIA LTDA;14;1379976;"UNIDADE FILTRANTE - IDENTIFICACAO: FILTRACAO DE SOLUCOES ORGANICAS/AQUOSAS; MATERIA-PRIMA: PVDF (MEMBRANA), POLIPROPILENO (CARCACA); DIMENSAO: 30 A 33 MM (DIAMETRO DO FILTRO); PORO: 0,45 MICROMETROS;";;;;3013;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;1;415,9766;4991,71
2026;2261032 000014/2026;9496685;SOLAB EQUIPAMENTOS PARA LABORATORIOS LTDA;1;1978438;"ROTOR PARA CENTRIFUGA - TIPO: DE ANGULO FIXO DE ALUMINIO LAMINADO ANODIZADO; APLICACAO: 8 TUBOS DE 50 ML; ROTACAO: MAXIMA 6000 RPM; ACESSORIOS: SEM ACESSORIOS; MARCA/MODELO EQUIPAMENTO: CENTRIFUGA SOLAB MODELO SL-701 (RAF8-50A);";;;;5209;EQUIPAMENTOS HOSPITALARES, ODONTOLOGICOS E DE LABORATORIO;1;5365,2;5365,2
2026;2261032 000015/2026;9493611;G4F SOLUCOES CORPORATIVAS LTDA;1;134600;PRESTACAO DE SERVICO DE ADMINISTRADOR DE SEGURANCA DA INFORMACAO DE NIVEL PLENO;;;;4002;SERVICO DE TECNOLOGIA DA INFORMACAO;1;890247,6;890247,6
2026;2261032 000015/2026;9493611;G4F SOLUCOES CORPORATIVAS LTDA;1;134767;PRESTACAO DE SERVICO DE GERENCIA DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO;;;;4002;SERVICO DE TECNOLOGIA DA INFORMACAO;1;1805855,4;1805855,4
2026;2261032 000015/2026;9493611;G4F SOLUCOES CORPORATIVAS LTDA;2;134619;PRESTACAO DE SERVICO DE ADMINISTRADOR DE SEGURANCA DA INFORMACAO DE NIVEL SENIOR;;;;4002;SERVICO DE TECNOLOGIA DA INFORMACAO;1;1282791,6;1282791,6
